blueTeamTotalKills,blueTeamDragonKills,blueTeamHeraldKills,blueTeamTotalGold,blueTeamXp,blueTeamTotalDamageToChamps,blueWin
-5,-2,0,-2214,-660,-874,0
-3,-2,0,-1707,305,-3735,0
-1,1,0,-306,-1418,-4845,0
2,2,0,-94,1936,2092,1
4,0,0,4708,669,3484,1
5,0,0,4389,4319,1057,1
-7,-1,0,-5155,-3670,-7527,0
6,-2,0,386,413,-235,1
4,0,0,3329,2109,4809,1
0,1,0,-683,-1554,-2741,0
-5,1,0,-925,472,1739,1
-7,0,0,-4315,-4560,-14621,0
12,1,0,7507,4178,13993,1
1,2,0,-2991,-2680,4328,1
4,0,0,3259,2125,6520,1
4,-2,0,870,2006,1587,1
6,0,0,3948,512,5539,1
-1,2,1,1528,568,1076,0
9,0,0,3222,5249,-573,1
-9,-2,-1,-1465,-2799,-5490,0
-5,-1,0,-2269,-2258,-960,0
-4,2,0,118,-197,-2418,0
-9,-2,0,-4380,-2553,-7508,0
2,2,0,4293,2911,6705,1
8,0,-1,4350,3457,9364,1
3,0,0,2931,2826,-2458,1
6,-2,-1,2017,1454,3321,0
-10,-1,0,-8667,-4869,-7666,0
-2,1,0,-3789,-1952,-14844,0
0,1,0,-389,277,-1150,0
-3,-2,0,-311,90,-909,0
8,2,1,6048,5137,10629,1
17,1,0,10641,5107,16437,1
-6,-2,0,-2261,-1543,-3516,0
10,1,0,5690,4383,8777,1
-4,-2,0,-4228,-2878,184,0
1,-1,0,1142,757,3425,1
-1,-2,0,117,-2194,512,0
3,1,1,1072,-1106,4165,0
2,0,1,4089,3741,2034,1
4,0,0,4288,2065,8410,1
-2,-1,0,-1516,-1874,-8577,0
-1,1,0,1512,-1814,3499,1
8,2,0,2918,2039,-82,1
0,-1,0,-1136,-600,3188,0
-4,-2,0,-1879,-2520,1435,0
2,1,0,2120,2244,3403,1
5,-1,0,2393,1822,12360,1
16,2,1,8516,5097,21083,1
13,1,0,4880,3723,5664,0
-12,-2,0,-8832,-6904,-10984,0
7,2,0,2275,925,3160,1
3,-1,0,625,805,-38,0
5,0,1,5745,3865,3776,1
2,2,0,3026,863,3263,1
-2,1,0,1078,-1601,2960,1
-7,-1,0,-4291,-5867,-5178,0
-15,0,0,-9071,-5952,-17138,0
10,2,0,3529,393,2755,1
10,0,0,9132,6552,13223,1
-5,-1,-1,-4239,-1227,-1766,0
-7,-2,-1,-3625,-1045,-8986,0
1,-1,0,-726,-1565,-9116,0
1,2,0,155,-1429,7313,0
-11,1,0,-3009,-2480,-6228,0
8,0,0,3971,2912,1368,1
-9,0,0,-6948,-3698,-4817,0
1,0,0,-93,-494,2192,0
-6,0,0,-1484,-1782,1273,0
-6,-2,0,-942,-1123,-360,0
3,-2,0,3730,2053,7257,0
1,2,0,1145,1099,3845,1
-10,1,0,-9954,-3475,-5574,0
-2,0,1,864,617,650,1
-2,-1,0,95,-2407,-5103,0
-5,1,-1,-2989,372,-6580,0
7,2,1,8316,4102,11753,1
-6,-2,0,-5990,-4758,-3102,0
-3,-2,0,-4556,-3935,-629,0
2,0,0,-1285,-684,-954,0
-3,0,0,-1546,341,-2357,0
0,-1,0,836,1745,2011,0
15,0,0,7029,4325,13961,1
5,2,0,3920,3230,5789,1
5,1,0,441,-1512,-4772,1
6,0,0,2928,3991,6056,1
5,2,0,5784,3301,1665,1
3,0,0,1453,-1526,8319,1
-14,-1,0,-6431,-3221,-2519,0
3,2,0,193,5186,1379,1
5,0,0,3518,1112,14498,1
3,1,0,3784,3000,8007,1
-15,-2,0,-5841,-4215,-11710,0
-5,-1,0,-2756,-532,-18819,0
-14,-2,0,-11832,-7075,-9627,0
2,2,1,2960,1910,1909,0
-14,-1,0,-9777,-5602,-16709,0
9,-2,1,7693,4717,14176,1
4,2,0,4522,3713,-2449,1
-7,1,-1,-5588,-2523,-12938,0
-3,2,1,-1568,-1462,6269,0
4,0,0,3648,1539,10661,1
8,0,0,6945,5386,11455,1
-11,-2,0,-3452,-4517,-13843,0
-8,0,0,-4660,-2194,-1929,0
6,2,0,4584,2913,4001,1
2,0,0,-730,482,5051,1
5,1,1,2126,1743,3259,1
15,1,0,7572,4229,9943,1
-16,-1,0,-7119,-5912,-15131,0
2,0,0,2465,1069,-581,1
5,0,0,2260,3081,2482,0
2,1,0,12,1210,-572,0
1,2,0,2446,396,3029,1
-5,0,0,-1606,-3098,2882,0
-16,-2,0,-9822,-7017,-7827,0
8,2,0,7307,2819,8624,1
-6,0,1,-2563,-2488,-9061,0
-7,1,0,-3570,-2081,-14337,0
-5,-1,0,-1377,-1839,-8419,0
3,-2,0,699,86,-172,1
2,-1,0,2698,1356,9464,1
-5,1,0,-121,-386,-714,0
4,-2,0,1206,251,856,1
10,1,0,4936,1423,5104,1
3,0,0,5746,5918,9784,1
8,2,0,6969,3855,16945,1
6,1,1,5485,3762,313,1
-5,-1,0,-3517,-4227,-10186,0
3,0,0,1181,1762,455,1
8,2,0,2279,2250,1545,1
12,0,0,5542,4890,18530,1
17,2,0,6678,4896,13981,1
7,-1,0,1538,1913,6422,0
0,-1,1,-2042,-1811,-6792,0
3,-1,0,3321,-579,5542,0
-6,-2,-1,-4793,-1179,-6791,0
8,-2,0,4368,989,6189,1
-8,-2,0,-3691,-2432,-11082,0
0,-1,0,-295,-1562,-3353,0
2,0,0,1774,3292,-663,1
0,-1,0,143,226,-2714,0
-2,-2,0,-3124,-3058,2518,0
-2,0,0,-444,-257,-3139,0
-7,-2,0,-4032,-1937,-4237,0
1,0,0,2977,47,-602,1
-1,-1,0,-2752,-735,-1820,0
-1,-2,0,900,-656,787,0
8,2,0,6805,2644,823,1
-5,-2,1,-1772,-520,-12490,0
1,0,0,-480,-1288,-10230,0
7,2,0,4158,1637,6270,1
2,-1,0,645,538,5179,0
7,-1,0,4063,3128,7134,1
0,0,0,-3500,-151,999,0
8,2,0,4335,1809,6585,1
11,2,0,7617,5256,9480,1
-4,-2,0,-2718,-3911,-3168,0
0,0,0,-595,1352,-5512,1
12,0,1,4133,1669,7046,1
7,1,0,5723,1964,12082,1
-4,-1,-1,-2983,-2557,-2667,0
1,0,0,472,1430,-4663,1
-4,-1,0,-587,-1496,-13290,0
-10,-2,0,-5229,-4053,-11097,0
-7,-2,0,-4089,-3004,-2067,0
9,2,0,4281,3581,11842,0
-2,2,1,1942,986,9765,1
2,1,0,140,2,4428,1
3,2,0,1901,3168,7669,1
-1,-2,0,-1317,-241,-12075,0
-5,-2,0,-2804,-2164,-6473,0
-17,-2,-1,-15755,-8972,-14127,0
1,1,0,-549,376,1062,1
-8,-2,0,-2002,-2898,-5186,0
-2,-2,0,-2682,654,-7199,0
12,2,0,5073,4677,17403,1
12,0,0,5507,5871,3477,1
-10,-2,0,-8186,-5317,-12762,0
4,-1,0,2655,2435,738,1
6,2,0,3717,2109,4916,0
-3,2,0,1859,2425,247,1
-1,0,-1,-1582,-2242,-1744,0
-5,0,0,-2359,-2008,-5271,0
1,1,0,3151,-31,7778,1
6,2,1,2977,1608,3541,1
-3,2,0,-2365,-1731,-1922,0
-14,2,0,-9350,-4011,-10479,0
6,2,0,5659,2963,6556,1
-7,-1,0,-689,114,-4447,0
3,-2,-1,89,-753,332,0
-3,-1,0,-1358,337,-5930,0
-1,0,-1,-2012,-655,-3150,0
7,0,0,1878,2510,5105,1
-9,0,0,-6680,-5625,-7655,0
3,2,0,2573,1151,4183,0
-3,-2,0,-3004,-641,-197,0
6,-1,0,4366,2177,9221,0
1,0,0,1166,-325,7690,1
11,0,0,6501,3847,10417,1
-9,0,0,-6868,-4799,-9543,0
5,2,1,3552,2449,8406,1
8,1,0,5406,2751,10002,1
0,-1,0,-374,-32,1158,0
2,-1,0,-912,-1449,-3008,0
10,1,0,3413,2202,4445,1
4,1,0,-42,-20,-1309,0
5,1,0,4362,1933,6476,0
1,2,0,2673,-1577,5914,1
-15,0,-1,-6946,-4406,-3809,0
4,0,0,2398,1740,3145,0
0,1,1,666,2540,-4438,1
-10,-2,-1,-2487,-4396,1276,0
12,0,0,7697,3732,10510,1
-17,-1,0,-11907,-9267,-25903,0
4,2,0,3645,3355,6856,1
6,0,0,5155,1379,9833,1
19,2,0,9008,5332,16522,1
-7,-2,0,-5747,-3928,-9826,0
0,0,0,784,1058,-4473,0
0,-2,0,-2133,-60,2991,0
0,0,0,459,255,-975,1
7,2,0,2595,1858,7232,1
-8,1,0,-5673,-6588,-10222,0
9,0,0,5433,3637,4172,1
-9,-2,1,-2782,-4377,-2248,0
10,2,0,5992,4505,9088,1
10,2,1,6886,3954,7362,1
1,0,0,-2699,-3395,-919,0
-1,2,0,-2805,54,646,0
-4,-2,-1,-2469,-3598,-9278,0
-1,-2,1,-1729,-586,-8837,0
3,2,0,4466,3047,9758,0
12,1,1,8661,4487,8603,1
-22,-1,0,-8793,-4478,-17244,0
3,2,0,-957,-1168,940,1
13,2,0,7472,4433,10463,1
7,2,0,4072,582,21526,1
5,0,1,3470,2292,2139,1
-14,-1,-1,-7522,-5104,-10666,0
1,0,-1,1960,1079,8283,1
-10,2,0,-6166,-5003,-7505,0
11,2,1,7575,4056,12751,1
5,1,0,4714,2005,2936,0
8,2,0,5934,4105,8387,1
-9,-1,0,-4096,-1943,-7355,0
-2,1,0,1088,2177,1657,0
2,0,0,1216,1836,4163,0
-3,0,1,-2358,-3276,-7539,0
4,0,0,2742,-507,-1375,1
0,-2,0,-1650,645,-2655,0
11,-1,0,3073,4088,11321,0
-4,-1,0,-5371,-3600,-3377,0
-13,0,0,-6216,-4266,-3816,0
6,0,0,5888,6323,12982,1
-1,-2,0,-473,702,-2789,0
4,2,0,2194,2195,3241,1
5,2,0,5806,5199,3453,1
-6,1,0,-3983,-5242,-564,0
2,1,0,1752,-619,2711,1
7,2,0,2948,2750,-493,1
-7,1,0,-2329,-1697,-1198,0
-4,-2,0,148,-1101,4504,0
-5,-2,0,-3011,-407,-4278,0
-14,0,0,-9131,-6464,-13708,0
-5,1,0,-4643,-5797,-4471,0
7,0,0,1435,169,-201,0
7,2,0,5609,4578,7094,1
-9,-2,-1,-4867,-5465,-5411,0
-14,1,0,-6096,-4331,-10452,0
-5,0,0,-5857,-5787,-6212,0
3,1,0,2020,991,8959,1
-7,0,0,-1152,-2868,-4682,0
2,2,-1,1309,1601,-4010,1
-9,0,0,-10523,-6631,-9909,0
-4,-2,0,-424,272,9307,0
4,2,0,2763,3197,-999,1
2,0,0,1111,593,-2370,0
-1,2,0,1599,598,2378,1
-3,0,0,-1642,-546,-3914,0
-7,-2,0,-5926,-3847,-2123,0
4,-1,0,-274,-3454,1098,0
-8,-2,0,-2485,-3576,-7263,0
1,-2,0,1175,856,-454,1
-4,-1,0,-532,-493,334,0
3,2,0,4107,4108,853,1
7,1,0,4433,1924,12803,1
2,2,0,865,1663,-1033,1
8,0,0,3802,3046,1606,0
-6,-1,0,-1744,-2272,-6171,0
-5,0,0,-5718,-2657,-5930,0
-14,-2,0,-8475,-4656,-8924,0
4,-2,0,1839,52,9739,0
-5,-2,1,-3910,-2042,-5591,0
5,0,0,7330,7489,3725,1
13,2,0,7434,3112,12024,1
0,-2,0,-1119,1023,2230,0
-2,0,0,1373,-579,5261,0
-2,-2,0,-2112,-1637,-1081,0
-3,2,-1,-497,652,3589,0
-3,-2,0,-248,1178,-110,0
1,0,0,-1023,-909,3188,0
-2,-2,0,-895,-640,3042,0
4,0,0,4317,2923,6498,1
-18,-1,0,-10585,-4560,-11920,0
-2,0,0,-176,273,3179,1
5,-1,0,1261,-530,2588,0
-12,-2,0,-5862,-3430,-4595,0
15,0,1,5073,3149,-808,1
6,2,0,-1483,257,-2304,0
-8,-2,0,-8679,-6829,-9633,0
6,-1,0,4455,5156,6377,0
-11,0,0,-5772,-2633,-7756,0
4,1,0,4874,3074,5025,1
-6,0,0,-2574,-539,-8837,0
-10,-1,-1,-8010,-5918,-11304,0
5,1,0,4911,3322,10329,1
-7,0,0,-4784,-1474,-8995,0
5,1,0,1543,1065,3547,1
-1,0,0,1033,2786,-3464,0
2,0,0,-1817,1045,705,0
8,2,0,4532,1164,2633,0
-5,0,0,-4157,-3795,-6404,0
-2,-2,0,1009,-146,267,0
-1,-2,0,-388,192,7982,0
-6,-2,-1,-7876,-3324,-8552,0
0,-2,1,-1184,-1788,-6009,0
-5,-2,0,-2247,-3422,5909,0
6,2,0,5140,3282,-3742,1
5,0,1,3071,754,5812,0
-7,2,0,-2561,-2816,-4283,0
-12,0,0,-8931,-6365,-4744,0
-2,0,0,195,-1983,624,1
10,0,0,6245,5275,6053,1
9,2,0,1144,591,8726,1
-13,-2,0,-4879,-4177,-13260,0
-9,-2,-1,-5465,-3469,-5993,0
1,0,0,867,801,6208,0
0,2,-1,4093,-35,5296,1
0,-2,0,-2702,-1464,-518,0
13,-1,1,6413,5172,7159,1
3,1,0,3755,1988,3508,1
-2,1,0,-3834,-1977,-4106,0
-7,-2,0,-215,943,746,0
9,1,0,4716,3039,10633,1
4,2,0,-196,328,-169,1
-7,0,0,-1745,1562,-3210,0
-4,-2,0,-1195,-2975,1844,0
2,0,0,2904,127,-1126,1
5,0,0,3099,1601,5621,1
-2,0,0,-2947,-1859,770,0
3,-1,0,3576,1467,1828,1
2,0,0,2236,1787,4524,1
-9,-2,0,-6453,-3854,-6919,0
8,2,0,4624,1788,7404,0
12,2,0,5782,1967,13810,1
12,1,0,7604,5025,9416,1
12,2,0,7712,5985,1567,1
6,2,0,3353,1901,1603,1
6,0,0,2741,767,2973,0
-6,-2,0,-2641,-935,-11474,0
1,-2,1,1526,1965,1482,0
-7,-1,0,-6536,-4957,-5826,0
4,1,0,-1164,1809,4865,1
-18,-2,-1,-9452,-9061,-231,0
8,2,0,4708,3214,13485,1
6,2,0,-714,-1739,8493,1
-13,-1,0,-5828,-5693,-6582,0
4,2,1,2170,1006,9532,0
-4,0,0,-3289,-3693,-14822,0
-6,0,1,1374,3402,-9087,0
0,0,0,-436,611,-6766,0
-2,1,0,77,-975,3991,0
2,-1,0,2917,1901,2841,0
12,2,0,7334,5834,10710,1
-23,0,-1,-12003,-9002,-20520,0
-1,-2,0,643,1094,-610,0
3,0,0,-2280,-3166,-1544,0
0,0,0,1892,1341,883,1
-12,-2,-1,-4523,-1656,-8976,0
-14,0,0,-5867,-3045,-5233,0
-12,-1,0,-5797,-3309,-9515,0
-1,2,0,1001,-525,6421,0
-2,-2,-1,-2455,-1807,-9167,0
-6,-2,0,-1779,-2597,3372,0
4,1,0,5113,2309,4435,1
11,2,0,4883,4694,2813,1
-6,-2,0,-6108,-5460,-8210,0
4,2,0,3385,1232,5960,1
-3,-2,-1,-2726,-1395,-4413,0
2,0,0,-470,435,-4741,1
-6,0,0,-3210,-1033,-7072,0
0,0,0,2770,2253,-2520,1
0,-2,0,2006,1641,-4842,0
0,0,1,-1672,1221,-7399,0
-8,-2,0,-4323,-2749,-13642,0
6,0,0,8323,5249,11031,1
22,2,0,14363,8769,16740,1
10,2,1,8920,6027,14542,1
-2,0,0,566,-1685,-2413,0
7,-2,0,3697,496,1529,0
-1,-1,0,-2016,-1117,1458,0
7,2,0,1329,1592,-1862,1
-3,2,0,-3428,-1797,-4366,0
14,2,0,10652,7430,11603,1
-6,1,0,-3567,-559,-9844,0
-7,0,0,-4620,-4909,-11242,0
-10,-2,0,-4411,-3407,-173,0
2,1,0,1268,647,-2247,0
5,0,0,741,1194,-2818,1
-10,-1,0,-6515,-2381,-12140,0
-6,0,0,-2062,-3372,5002,0
9,-1,0,1459,3505,8495,0
2,1,0,1698,2682,-2112,1
-1,0,0,175,423,2529,0
16,-1,0,9384,4732,17380,1
-3,-2,0,906,1671,-2784,0
-5,0,0,-730,-568,-5020,0
3,0,0,1902,1055,6533,1
12,1,0,6420,4379,8695,1
1,-2,1,2928,2499,15392,1
-3,-2,0,-1692,-1819,-733,0
-6,-1,-1,1846,-953,1312,0
0,1,0,1505,-1094,3430,0
8,1,0,4820,2702,6864,1
-4,-1,0,-1206,-778,-3747,0
-4,1,0,55,-1959,11049,0
-5,0,1,-1480,-2456,3917,0
9,0,0,3698,-524,-6779,1
-6,-1,0,-3697,-3296,-2231,0
4,-2,0,2224,808,513,1
3,0,0,987,-1059,3785,0
-3,2,0,395,-386,-2359,0
7,1,0,3178,2315,8953,1
-8,0,0,-4465,-4526,-9866,0
-13,1,0,-5835,-4412,-8162,0
-11,0,0,-6016,-5218,-12856,0
-1,-2,0,1178,-3568,-6242,0
9,0,1,4998,4690,5026,1
7,2,0,3379,4846,536,1
5,2,0,3677,3439,8087,1
6,1,0,2916,1044,-2546,1
-6,-1,-1,-1271,201,2885,0
-3,1,1,-1923,-2671,3668,0
3,2,0,875,312,5392,1
-9,-2,0,-7882,-6586,-7977,0
-7,-1,0,-2674,-3175,-11344,0
7,1,0,5200,4404,10218,1
2,0,0,2511,4115,6117,1
-1,1,0,432,439,-819,0
-6,-1,0,-5760,-3801,-8826,0
-6,0,0,-4465,-3972,-5368,0
11,0,1,4791,3448,5447,1
9,2,0,6043,2833,9900,1
-6,-2,0,-4196,-2029,-6035,0
2,0,0,1150,798,-3092,1
10,2,0,6766,5298,3841,1
-16,-2,0,-10656,-8091,-11452,0
-13,-2,0,-5682,-2565,-7943,0
-2,-1,0,-58,1784,3595,0
10,0,0,4506,2949,3469,1
-1,0,0,-1212,-784,-3517,0
2,0,0,3744,394,-5567,0
2,-1,0,2061,307,3821,1
2,2,0,-1193,2299,-2381,0
-7,-2,0,-2703,-2101,2055,0
-8,0,0,-8434,-5413,-7859,0
0,0,0,1799,-1706,-889,1
-1,1,0,-1253,-3577,-5360,0
-8,0,0,-3776,-3441,-2506,0
-1,-2,0,-140,-1498,1064,0
10,0,0,7737,3330,13581,1
5,1,0,2445,5014,3456,1
5,2,0,-158,171,568,0
-5,-2,0,-2909,-2166,-315,0
-2,2,0,183,1349,4636,0
8,-2,0,6299,2258,2597,0
-2,-2,0,1041,-1055,366,0
-1,0,0,-96,-1980,-1160,0
-7,-1,1,-2401,1816,-4951,0
-5,-1,0,-4794,-3125,-9053,0
-2,-1,0,-1530,-3153,-2131,0
1,2,0,-1081,-1159,-1637,0
6,1,-1,1492,681,2538,1
1,2,0,665,1688,-656,1
6,0,-1,5277,1609,-1533,1
6,2,0,2713,3460,12491,1
-7,2,0,-3831,-1077,-3056,0
1,-1,-1,-534,-340,-11087,0
16,0,0,7431,3241,9118,1
4,0,0,2264,2804,6686,1
11,2,0,4247,1594,3833,1
6,1,0,4251,2877,3429,1
2,-2,0,105,-881,4015,0
16,2,0,10180,6263,19110,1
16,0,0,7492,5579,8265,1
1,1,0,3961,3174,3757,1
0,2,0,-1322,-1978,-2482,0
4,0,0,5696,1986,3461,1
-1,0,0,-510,469,3510,1
-6,0,0,-524,-398,1946,0
2,1,0,3002,1994,-497,0
6,-1,0,4708,4197,4947,0
12,2,0,4205,4098,11171,1
-8,2,0,-3194,-1627,-10911,0
1,-2,0,604,2194,-6850,0
4,1,0,1675,1128,4399,1
0,0,0,977,-59,-4444,0
3,1,0,4848,3074,7428,1
6,2,0,5213,3438,12709,1
20,1,1,9838,6819,14801,1
-6,-1,-1,-3414,-3172,849,0
9,0,0,4418,3353,3150,1
7,2,1,6023,5134,7114,1
2,-2,0,3540,2750,-697,1
-1,1,0,1490,2071,-3402,1
5,-2,0,3003,408,3777,1
-1,-2,0,-4086,-2102,-2210,0
2,1,0,-3753,-1204,3365,1
-9,-2,0,-7114,-2065,-21303,0
12,2,0,5486,2871,10911,1
1,1,0,1010,-478,-4978,1
-8,-2,0,-3770,-3915,-1662,0
8,2,0,2958,1128,6308,1
6,2,0,1778,3210,3278,1
-6,-2,0,1150,1248,1611,0
-16,-2,-1,-9865,-7939,-13773,0
-1,-2,0,-1130,-1072,-4471,0
4,0,0,3824,2508,-3268,1
-6,-1,0,215,-2165,-6771,0
11,2,0,5853,4091,8515,1
0,1,0,-580,-1332,-9589,0
13,0,1,6869,4471,9875,1
-12,-2,0,-5387,-3935,-11684,0
4,2,-1,3110,1490,4138,0
1,2,0,-2196,-2110,2241,1
4,2,1,1827,2503,-272,0
-7,-1,0,-4302,-3925,-10809,0
-4,0,-1,-1694,-4310,-8370,0
2,0,0,-754,-936,-5,0
7,1,0,5531,5198,-1873,1
0,0,1,50,-67,-2089,1
12,-1,0,9721,7256,15363,1
-14,-2,0,-8129,-4416,-11871,0
-3,0,0,-1659,-1803,-4175,0
0,-2,0,675,-1505,-951,0
3,1,0,-470,-2600,2077,1
0,1,0,1739,-567,-6469,0
0,2,0,760,224,6391,1
3,-2,0,86,366,9376,1
-9,-2,-1,-9428,-8701,-3408,0
-8,-1,0,965,994,-498,0
0,0,0,-1644,1996,-1577,0
-9,-2,-1,-5703,-3463,-5890,0
2,0,0,-109,-1659,4253,0
0,0,0,-532,-409,5914,1
6,-2,0,2596,-576,7899,1
3,0,0,-834,-23,-4320,0
2,-2,0,-367,-593,3909,0
4,2,0,3191,3219,5526,0
-4,-1,0,-1290,-622,-1157,0
5,0,0,2256,1895,-818,0
-4,0,0,-1776,-2555,-9946,0
5,1,-1,2929,146,8769,0
-11,0,0,-4372,-2071,-3618,0
3,0,0,4511,4538,1375,1
-7,-1,0,-3501,-4537,-3688,0
4,0,0,6172,2511,2618,0
8,0,0,3320,1999,-15,1
-7,0,0,-6042,-3647,-6430,0
-3,0,0,-4725,-702,-4346,0
-8,-1,0,-6911,-4263,-8896,0
-1,2,0,475,-130,1062,1
-5,1,0,-2801,-1841,-4042,0
3,2,0,1683,2766,10962,0
-10,-1,0,-4465,-4519,-6060,0
5,2,0,4810,4142,2166,1
3,-2,0,957,581,5095,1
-3,0,0,-2274,-555,-372,0
-3,0,0,-147,-180,5794,0
0,2,0,-2212,919,2684,0
13,-1,0,4815,5350,9805,1
-10,-1,0,-5039,-6273,1863,0
-9,0,0,-6431,-4598,-6428,0
5,2,0,2032,2324,7459,1
2,-1,0,2097,1821,6814,1
3,2,0,1034,31,532,1
3,-1,0,420,2940,8073,1
2,2,0,2109,737,1361,1
-1,-1,0,-1569,-1030,5606,0
-7,-2,0,-8779,-5000,-8429,0
-1,1,0,-5091,-2763,-901,0
2,-2,1,183,1391,7057,1
12,-2,0,4608,2145,4766,1
1,0,1,140,1426,-4909,1
-5,0,0,-286,193,3806,0
-2,-1,0,-1849,-1393,-6671,0
-9,-2,-1,-7909,-4677,-14176,0
3,2,0,3340,1864,5441,1
-2,0,0,313,-491,2985,1
-9,-2,-1,-2085,-2693,-13211,0
-2,0,0,2875,1875,1907,0
-4,-2,0,-3131,-2247,-7807,0
-2,0,0,-1493,1694,705,0
-2,-2,0,-1571,-2060,-1740,0
12,2,1,9638,8337,13048,1
-1,0,0,-364,145,250,1
3,0,0,4860,3984,12585,1
3,0,-1,545,-1416,-3170,0
6,0,1,4527,3493,3229,1
7,1,0,6832,2546,8351,1
1,-1,0,3090,1152,8006,1
12,1,0,6761,1863,7022,1
-3,-1,0,-1645,-1025,-12723,0
9,2,1,3139,520,1417,0
2,-2,0,3027,1359,2437,1
14,1,1,6691,5039,6711,1
-4,-2,0,-1220,-2564,-5988,0
7,2,0,1208,1244,6128,0
-6,0,0,326,-907,3433,0
-5,0,0,-222,1177,2272,0
1,0,0,-648,580,-1988,1
5,2,0,2441,548,3631,1
16,1,0,10175,4256,24987,1
2,1,1,2021,1910,4603,1
14,2,0,9754,6708,15282,1
-2,2,0,459,1559,965,0
9,2,0,7366,5894,12839,1
4,0,0,2294,388,1298,0
-2,-1,1,3,1467,-8253,0
2,-1,0,2487,3734,1576,1
6,0,0,1761,3853,1737,1
4,0,0,5619,3886,5287,1
0,-1,0,-1721,-2514,2787,0
-4,-2,0,16,71,3526,0
-17,-2,-1,-8560,-6425,-20031,0
8,0,0,5564,824,4068,1
2,-2,-1,-417,634,-6342,0
-6,2,-1,-4197,-2457,-6998,0
-8,0,-1,-3877,-2858,-8359,0
-13,-2,0,-9215,-4482,-6789,0
0,0,1,-1568,-1397,-4710,0
-7,0,0,-6888,-4543,-5857,0
-3,-2,1,-1649,626,1102,0
-1,0,0,2047,-788,-1294,0
-5,2,0,359,1407,-2941,1
16,0,1,4974,5714,18006,0
-1,-2,0,-1403,-718,-1084,0
-13,0,1,-2468,-3440,-9761,0
4,2,0,920,120,-24,1
2,0,0,1919,1820,5660,1
0,-1,-1,-216,-1992,3480,0
-6,0,0,-4268,-4487,6891,0
-11,-2,-1,-6554,-4872,-8899,0
-16,1,0,-7750,-8009,-19926,0
-4,-1,0,1111,2419,1865,0
-5,-2,0,-1658,-1978,-8178,0
7,-2,1,5273,3257,7970,0
2,-2,0,1662,818,2805,1
-3,-2,0,-1626,-1848,-1733,0
-7,0,0,-2988,-2569,-6955,0
1,-1,-1,-2129,-127,4093,0
-2,0,1,482,2038,-1725,1
-3,-2,-1,-2872,-5252,1074,0
2,-1,0,1423,-220,4280,1
3,0,0,-859,120,2905,0
3,0,0,3570,2350,4476,1
0,1,0,-581,-437,-3650,0
0,-1,0,635,-2949,-4351,0
3,2,1,3247,2634,3864,0
3,0,-1,557,-649,3385,0
4,2,0,2635,1186,-950,0
-12,-1,0,-728,-269,-1219,0
-7,-1,-1,-6728,-4019,1199,0
-3,0,0,-144,1960,2683,0
-3,-1,0,-2648,671,1806,0
7,2,0,5671,2017,3566,1
9,1,0,2738,-1015,-7506,1
-15,-1,0,-8960,-5538,-7798,0
9,0,0,3850,3408,8350,1
-11,-2,0,-5609,-2015,-5981,0
-2,2,0,1218,574,-2507,1
-7,-2,-1,-6951,-4432,-7684,0
-3,0,0,-1606,-404,-4646,0
1,0,0,2717,1749,7146,1
-1,1,1,1704,3882,7626,0
-9,1,0,-4978,-3775,-8308,0
-21,-2,0,-10367,-5545,-20627,0
-5,0,0,-3106,-2966,-6692,0
15,0,0,6115,456,12049,1
1,2,1,-1241,1328,987,1
-12,-2,0,-7230,-7215,-17094,0
1,1,0,-1610,-1580,7672,0
-1,0,-1,-1731,-993,-618,0
7,2,0,3297,1642,2489,1
1,1,0,2439,1198,10109,1
5,2,0,4543,3027,9778,1
-10,-2,0,-3708,-2696,-17324,0
10,2,0,5950,4950,3452,1
9,0,0,5113,3208,-208,1
-14,-2,0,-8355,-6641,-10791,0
9,2,0,6299,2549,-887,1
5,-2,0,2874,2367,15137,1
15,0,-1,7326,4538,14776,1
0,0,0,-252,711,2435,0
-11,-2,0,-6450,-5459,-14340,0
6,1,0,3094,2241,-858,1
6,2,0,944,182,-2572,1
10,0,1,6995,3621,15898,1
5,-2,0,4613,2304,5513,1
-6,-2,-1,-5254,-3188,-12722,0
16,1,0,7765,6515,10649,1
-11,0,0,-3617,-2161,-3460,0
-3,2,0,-3431,-2174,-3740,0
-9,-2,-1,-5641,-3775,-15937,0
6,-1,0,4452,4354,8375,1
17,1,1,9545,8403,15281,1
10,0,0,5932,1679,15027,1
-4,0,1,-2968,-2932,-7226,0
5,-1,1,351,2631,-2276,1
-2,-1,0,-3315,-1297,7743,0
-6,-2,-1,-5038,-3277,-4525,0
-3,1,0,-127,-1579,5470,0
2,0,1,1129,2390,4981,1
-9,-2,0,-7034,-5679,-6580,0
0,0,0,-62,1879,-28,1
12,2,0,4866,2855,13271,1
0,2,0,-1238,-339,-8451,0
6,0,0,1401,2427,12127,1
-8,-2,0,-4954,-3140,-4319,0
4,0,0,433,-807,187,0
19,2,0,6856,5611,12907,1
7,0,0,2495,3530,20777,1
-2,1,0,1195,530,9860,0
-24,-2,0,-9581,-4782,-14687,0
-12,-1,-1,-6176,-2609,-6676,0
9,-1,0,3238,1666,11159,1
-5,0,0,-3483,-2556,-1753,0
-1,-1,0,-1530,-998,-8664,0
-1,-2,0,-647,-778,-11592,0
2,0,0,1730,1814,546,0
-6,-2,0,-2979,-1493,-5683,0
